|          z_sim |      L_cut__BATSE |      L_cut__Fermi |      L_cut__Swift |       L_cut__CZTI |
|  46.7467520721 | 7.19420399703e+55 | 8.01059511528e+54 | 8.64428173506e+55 | 7.30234309643e+56 |
|  46.8468521622 |  7.2549591502e+55 | 8.06127465336e+54 | 8.71728281497e+55 | 7.36401148581e+56 |
|  46.9469522523 | 7.31609513029e+55 | 8.11216797557e+54 | 8.79074148201e+55 | 7.42606642647e+56 |
|  47.0470523423 | 7.37761349613e+55 | 8.16327542298e+54 | 8.86465960921e+55 | 7.48850950068e+56 |
|  47.1471524324 | 7.43951580971e+55 | 8.21459730696e+54 | 8.93903907341e+55 | 7.55134229392e+56 |
|  47.2472525225 | 7.50180363583e+55 | 8.26613397871e+54 | 9.01388175482e+55 |  7.6145663945e+56 |
|  47.3473526126 | 7.56447854235e+55 |  8.3178857895e+54 | 9.08918953728e+55 | 7.67818339383e+56 |
|  47.4474527027 | 7.62754210007e+55 | 8.36985304704e+54 | 9.16496430824e+55 | 7.74219488635e+56 |
|  47.5475527928 |  7.6909958828e+55 | 8.42203608269e+54 | 9.24120795874e+55 | 7.80660246953e+56 |
|  47.6476528829 | 7.75484146733e+55 | 8.47443521974e+54 | 9.31792238336e+55 | 7.87140774383e+56 |
|   47.747752973 | 7.81908043343e+55 | 8.52705078639e+54 | 9.39510948029e+55 | 7.93661231279e+56 |
|  47.8478530631 | 7.88371436383e+55 | 8.57988310974e+54 |  9.4727711513e+55 | 8.00221778292e+56 |
|  47.9479531532 | 7.94874484425e+55 | 8.63293250239e+54 | 9.55090930173e+55 | 8.06822576378e+56 |
|  48.0480532432 | 8.01417346333e+55 | 8.68619928303e+54 | 9.62952584042e+55 | 8.13463786789e+56 |
|  48.1481533333 | 8.08000181286e+55 | 8.73968376803e+54 | 9.70862268001e+55 | 8.20145571097e+56 |
|  48.2482534234 | 8.14623148744e+55 | 8.79338627145e+54 | 9.78820173649e+55 | 8.26868091158e+56 |
|  48.3483535135 | 8.21286408467e+55 | 8.84730710396e+54 | 9.86826492951e+55 | 8.33631509134e+56 |
|  48.4484536036 | 8.27990120516e+55 | 8.90144657438e+54 | 9.94881418227e+55 | 8.40435987492e+56 |
|  48.5485536937 | 8.34734445246e+55 | 8.95580498796e+54 | 1.00298514216e+56 | 8.47281688998e+56 |
|  48.6486537838 | 8.41519543313e+55 | 9.01038265727e+54 | 1.01113785778e+56 | 8.54168776721e+56 |
|  48.7487538739 | 8.48345575666e+55 | 9.06517987854e+54 | 1.01933975847e+56 | 8.61097414031e+56 |
|   48.848853964 | 8.55212703553e+55 | 9.12019695577e+54 |   1.027591038e+56 |   8.680677646e+56 |
|  48.9489540541 |  8.6212108852e+55 | 9.17543418519e+54 | 1.03589189047e+56 |   8.750799924e+56 |
|  49.0490541441 | 8.69070892401e+55 | 9.23089185788e+54 | 1.04424251033e+56 |   8.821342617e+56 |
|  49.1491542342 | 8.76062277347e+55 | 9.28657027929e+54 | 1.05264309241e+56 | 8.89230737087e+56 |
|  49.2492543243 | 8.83095405788e+55 | 9.34246974003e+54 | 1.06109383188e+56 | 8.96369583433e+56 |
|  49.3493544144 | 8.90170440453e+55 | 9.39859054345e+54 | 1.06959492429e+56 | 9.03550965913e+56 |
|  49.4494545045 | 8.97287544372e+55 | 9.45492786233e+54 |  1.0781465655e+56 | 9.10775050008e+56 |
|  49.5495545946 | 9.04446880869e+55 | 9.51149721197e+54 | 1.08674895177e+56 | 9.18042001496e+56 |
|  49.6496546847 | 9.11648613564e+55 | 9.56828368915e+54 | 1.09540227971e+56 | 9.25351986457e+56 |
|  49.7497547748 | 9.18892906373e+55 | 9.62529263031e+54 | 1.10410674625e+56 | 9.32705171272e+56 |
|  49.8498548649 | 9.26179923511e+55 | 9.68252371765e+54 | 1.11286254873e+56 | 9.40101722623e+56 |
|   49.949954955 | 9.33509829486e+55 | 9.73997880273e+54 | 1.12166988479e+56 | 9.47541807491e+56 |
|   50.050055045 | 9.40882789096e+55 | 9.79765697873e+54 | 1.13052895247e+56 | 9.55025593151e+56 |
|  50.1501551351 | 9.48298967456e+55 |  9.8555585714e+54 | 1.13943995015e+56 |   9.625532472e+56 |
|  50.2502552252 | 9.55758529956e+55 | 9.91368398716e+54 | 1.14840307657e+56 | 9.70124937514e+56 |
|  50.3503553153 | 9.63261642288e+55 | 9.97203363238e+54 |  1.1574185308e+56 | 9.77740832277e+56 |
|  50.4504554054 | 9.70808470441e+55 | 1.00306079133e+55 |  1.1664865123e+56 | 9.85401099971e+56 |
|  50.5505554955 | 9.78399180698e+55 | 1.00894072362e+55 | 1.17560722087e+56 | 9.93105909379e+56 |
|  50.6506555856 | 9.86033939638e+55 |  1.0148432007e+55 | 1.18478085666e+56 | 1.00085542958e+57 |
|  50.7507556757 | 9.93712914135e+55 | 1.02076826317e+55 | 1.19400762018e+56 | 1.00864982997e+57 |
|  50.8508557658 | 1.00143627136e+56 | 1.02671595161e+55 | 1.20328771229e+56 | 1.01648928022e+57 |
|  50.9509558559 | 1.00920417878e+56 |  1.0326863066e+55 | 1.21262133422e+56 | 1.02437395031e+57 |
|  51.0510559459 | 1.01701680414e+56 |  1.0386793687e+55 | 1.22200868754e+56 | 1.03230401053e+57 |
|   51.151156036 | 1.02487431552e+56 | 1.04469517846e+55 | 1.23144997418e+56 | 1.04027963146e+57 |
|  51.2512561261 | 1.03277688126e+56 | 1.05073377642e+55 | 1.24094539643e+56 | 1.04830098398e+57 |
|  51.3513562162 |    1.04072467e+56 | 1.05679520311e+55 | 1.25049515691e+56 | 1.05636823927e+57 |
|  51.4514563063 | 1.04871785069e+56 | 1.06287949906e+55 | 1.26009945863e+56 | 1.06448156881e+57 |
|  51.5515563964 | 1.05675659255e+56 | 1.06898670477e+55 | 1.26975850493e+56 | 1.07264114438e+57 |
|  51.6516564865 | 1.06484106513e+56 | 1.07511686075e+55 |  1.2794724995e+56 | 1.08084713805e+57 |
|  51.7517565766 | 1.07297143823e+56 | 1.08127000747e+55 | 1.28924164641e+56 | 1.08909972221e+57 |
|  51.8518566667 | 1.08114788199e+56 | 1.08744618542e+55 | 1.29906615006e+56 | 1.09739906952e+57 |
|  51.9519567568 | 1.08937056681e+56 | 1.09364543507e+55 | 1.30894621522e+56 | 1.10574535297e+57 |
|  52.0520568468 |  1.0976396634e+56 | 1.09986779686e+55 | 1.31888204698e+56 | 1.11413874582e+57 |
|  52.1521569369 | 1.10595534277e+56 | 1.10611331126e+55 | 1.32887385084e+56 | 1.12257942165e+57 |
|   52.252257027 |  1.1143177762e+56 |  1.1123820187e+55 | 1.33892183261e+56 | 1.13106755433e+57 |
|  52.3523571171 |  1.1227271353e+56 | 1.11867395959e+55 | 1.34902619847e+56 | 1.13960331804e+57 |
|  52.4524572072 | 1.13118359194e+56 | 1.12498917437e+55 | 1.35918715494e+56 | 1.14818688723e+57 |
|  52.5525572973 |  1.1396873183e+56 | 1.13132770342e+55 | 1.36940490892e+56 | 1.15681843667e+57 |
|  52.6526573874 | 1.14823848686e+56 | 1.13768958715e+55 | 1.37967966762e+56 | 1.16549814142e+57 |
|  52.7527574775 | 1.15683727037e+56 | 1.14407486594e+55 | 1.39001163865e+56 | 1.17422617686e+57 |
|  52.8528575676 | 1.16548384191e+56 | 1.15048358016e+55 | 1.40040102995e+56 | 1.18300271864e+57 |
|  52.9529576577 | 1.17417837481e+56 | 1.15691577019e+55 |  1.4108480498e+56 | 1.19182794272e+57 |
|  53.0530577477 | 1.18292104273e+56 | 1.16337147636e+55 | 1.42135290685e+56 | 1.20070202534e+57 |
|  53.1531578378 | 1.19171201961e+56 | 1.16985073902e+55 | 1.43191581012e+56 | 1.20962514309e+57 |
|  53.2532579279 | 1.20055147968e+56 | 1.17635359852e+55 | 1.44253696894e+56 |  1.2185974728e+57 |
|   53.353358018 | 1.20943959747e+56 | 1.18288009517e+55 | 1.45321659303e+56 | 1.22761919162e+57 |
|  53.4534581081 | 1.21837654781e+56 | 1.18943026928e+55 | 1.46395489244e+56 |   1.236690477e+57 |
|  53.5535581982 | 1.22736250579e+56 | 1.19600416115e+55 | 1.47475207758e+56 | 1.24581150669e+57 |
|  53.6536582883 | 1.23639764684e+56 | 1.20260181108e+55 | 1.48560835921e+56 | 1.25498245873e+57 |
|  53.7537583784 | 1.24548214664e+56 | 1.20922325935e+55 | 1.49652394844e+56 | 1.26420351147e+57 |
|  53.8538584685 | 1.25461618119e+56 | 1.21586854623e+55 | 1.50749905675e+56 | 1.27347484353e+57 |
|  53.9539585586 | 1.26379992678e+56 | 1.22253771199e+55 | 1.51853389595e+56 | 1.28279663385e+57 |
|  54.0540586486 | 1.27303355998e+56 | 1.22923079686e+55 |  1.5296286782e+56 | 1.29216906166e+57 |
|  54.1541587387 | 1.28231725767e+56 |  1.2359478411e+55 | 1.54078361603e+56 | 1.30159230651e+57 |
|  54.2542588288 | 1.29165119701e+56 | 1.24268888494e+55 | 1.55199892232e+56 | 1.31106654821e+57 |
|  54.3543589189 | 1.30103555545e+56 |  1.2494539686e+55 | 1.56327481029e+56 | 1.32059196688e+57 |
|   54.454459009 | 1.31047051075e+56 |  1.2562431323e+55 | 1.57461149351e+56 | 1.33016874295e+57 |
|  54.5545590991 | 1.31995624094e+56 | 1.26305641622e+55 | 1.58600918591e+56 | 1.33979705713e+57 |
|  54.6546591892 | 1.32949292436e+56 | 1.26989386056e+55 | 1.59746810178e+56 | 1.34947709044e+57 |
|  54.7547592793 | 1.33908073963e+56 | 1.27675550551e+55 | 1.60898845572e+56 | 1.35920902419e+57 |
|  54.8548593694 | 1.34871986567e+56 | 1.28364139124e+55 | 1.62057046274e+56 | 1.36899303998e+57 |
|  54.9549594595 |  1.3584104817e+56 |  1.2905515579e+55 | 1.63221433817e+56 | 1.37882931972e+57 |
|  55.0550595495 | 1.36815276719e+56 | 1.29748604565e+55 | 1.64392029766e+56 |  1.3887180456e+57 |
|  55.1551596396 | 1.37794690197e+56 | 1.30444489463e+55 | 1.65568855728e+56 | 1.39865940013e+57 |
|  55.2552597297 | 1.38779306612e+56 | 1.31142814498e+55 |  1.6675193334e+56 |  1.4086535661e+57 |
|  55.3553598198 |    1.39769144e+56 | 1.31843583681e+55 | 1.67941284276e+56 |  1.4187007266e+57 |
|  55.4554599099 |  1.4076422043e+56 | 1.32546801024e+55 | 1.69136930245e+56 |   1.428801065e+57 |
|       55.55556 | 1.41764553996e+56 | 1.33252470537e+55 | 1.70338892989e+56 |   1.438954765e+57 |
|  55.6556600901 | 1.42770162825e+56 | 1.33960596229e+55 | 1.71547194287e+56 | 1.44916201058e+57 |
|  55.7557601802 |  1.4378106507e+56 | 1.34671182109e+55 | 1.72761855954e+56 | 1.45942298599e+57 |
|  55.8558602703 | 1.44797278916e+56 | 1.35384232183e+55 | 1.73982899837e+56 | 1.46973787581e+57 |
|  55.9559603604 | 1.45818822575e+56 | 1.36099750459e+55 |  1.7521034782e+56 | 1.48010686491e+57 |
|  56.0560604505 | 1.46845714288e+56 | 1.36817740941e+55 | 1.76444221823e+56 | 1.49053013845e+57 |
|  56.1561605405 | 1.47877972326e+56 | 1.37538207633e+55 | 1.77684543797e+56 | 1.50100788187e+57 |
|  56.2562606306 | 1.48915614991e+56 |  1.3826115454e+55 | 1.78931335734e+56 | 1.51154028094e+57 |
|  56.3563607207 | 1.49958660611e+56 | 1.38986585663e+55 | 1.80184619656e+56 |  1.5221275217e+57 |
|  56.4564608108 | 1.51007127544e+56 | 1.39714505005e+55 | 1.81444417621e+56 | 1.53276979049e+57 |
|  56.5565609009 | 1.52061034177e+56 | 1.40444916565e+55 | 1.82710751724e+56 | 1.54346727396e+57 |
|   56.656660991 | 1.53120398927e+56 | 1.41177824344e+55 | 1.83983644092e+56 | 1.55422015902e+57 |
|  56.7567610811 |  1.5418524024e+56 | 1.41913232339e+55 | 1.85263116889e+56 | 1.56502863292e+57 |
|  56.8568611712 |  1.5525557659e+56 | 1.42651144548e+55 | 1.86549192314e+56 | 1.57589288317e+57 |
|  56.9569612613 | 1.56331426481e+56 | 1.43391564969e+55 | 1.87841892599e+56 | 1.58681309759e+57 |
|  57.0570613514 | 1.57412808446e+56 | 1.44134497596e+55 | 1.89141240014e+56 | 1.59778946429e+57 |
|  57.1571614414 | 1.58499741044e+56 | 1.44879946424e+55 | 1.90447256859e+56 | 1.60882217168e+57 |
|  57.2572615315 |  1.5959224287e+56 | 1.45627915447e+55 | 1.91759965476e+56 | 1.61991140847e+57 |
|  57.3573616216 | 1.60690332541e+56 | 1.46378408659e+55 | 1.93079388235e+56 | 1.63105736365e+57 |
|  57.4574617117 | 1.61794028708e+56 |  1.4713143005e+55 | 1.94405547546e+56 | 1.64226022652e+57 |
|  57.5575618018 | 1.62903350046e+56 | 1.47886983612e+55 | 1.95738465849e+56 | 1.65352018665e+57 |
|  57.6576618919 | 1.64018315265e+56 | 1.48645073335e+55 | 1.97078165624e+56 | 1.66483743394e+57 |
|   57.757761982 | 1.65138943099e+56 | 1.49405703208e+55 | 1.98424669382e+56 | 1.67621215855e+57 |
|  57.8578620721 | 1.66265252313e+56 | 1.50168877219e+55 |  1.9977799967e+56 | 1.68764455096e+57 |
|  57.9579621622 | 1.67397261702e+56 | 1.50934599354e+55 | 2.01138179071e+56 | 1.69913480192e+57 |
|  58.0580622523 | 1.68534990087e+56 | 1.51702873601e+55 | 2.02505230201e+56 | 1.71068310251e+57 |
|  58.1581623423 | 1.69678456321e+56 | 1.52473703944e+55 |  2.0387917571e+56 | 1.72228964405e+57 |
|  58.2582624324 | 1.70827679285e+56 | 1.53247094368e+55 | 2.05260038289e+56 | 1.73395461822e+57 |
|  58.3583625225 | 1.71982677889e+56 | 1.54023048856e+55 | 2.06647840656e+56 | 1.74567821695e+57 |
|  58.4584626126 | 1.73143471072e+56 | 1.54801571391e+55 | 2.08042605568e+56 | 1.75746063247e+57 |
|  58.5585627027 | 1.74310077801e+56 | 1.55582665954e+55 | 2.09444355816e+56 | 1.76930205731e+57 |
|  58.6586627928 | 1.75482517072e+56 | 1.56366336526e+55 | 2.10853114225e+56 | 1.78120268429e+57 |
|  58.7587628829 | 1.76660807911e+56 | 1.57152587086e+55 | 2.12268903656e+56 | 1.79316270653e+57 |
|   58.858862973 | 1.77844969374e+56 | 1.57941421613e+55 | 2.13691747004e+56 | 1.80518231743e+57 |
|  58.9589630631 | 1.79035020543e+56 | 1.58732844085e+55 | 2.15121667199e+56 |  1.8172617107e+57 |
|  59.0590631532 |  1.8023098053e+56 | 1.59526858479e+55 | 2.16558687205e+56 | 1.82940108034e+57 |
|  59.1591632432 | 1.81432868476e+56 | 1.60323468769e+55 | 2.18002830021e+56 | 1.84160062062e+57 |
|  59.2592633333 | 1.82640703553e+56 | 1.61122678933e+55 | 2.19454118684e+56 | 1.85386052615e+57 |
|  59.3593634234 | 1.83854504959e+56 | 1.61924492944e+55 |  2.2091257626e+56 | 1.86618099179e+57 |
|  59.4594635135 | 1.85074291921e+56 | 1.62728914774e+55 | 2.22378225853e+56 | 1.87856221272e+57 |
|  59.5595636036 | 1.86300083698e+56 | 1.63535948397e+55 | 2.23851090602e+56 | 1.89100438439e+57 |
|  59.6596636937 | 1.87531899574e+56 | 1.64345597784e+55 |  2.2533119368e+56 | 1.90350770257e+57 |
|  59.7597637838 | 1.88769758864e+56 | 1.65157866904e+55 | 2.26818558294e+56 | 1.91607236329e+57 |
|  59.8598638739 | 1.90013680912e+56 | 1.65972759728e+55 | 2.28313207687e+56 | 1.92869856291e+57 |
|   59.959963964 | 1.91263685089e+56 | 1.66790280224e+55 | 2.29815165135e+56 | 1.94138649805e+57 |
|  60.0600640541 | 1.92519790797e+56 | 1.67610432359e+55 |  2.3132445395e+56 | 1.95413636565e+57 |
|  60.1601641441 | 1.93782017464e+56 | 1.68433220101e+55 | 2.32841097477e+56 | 1.96694836291e+57 |
|  60.2602642342 | 1.95050384552e+56 | 1.69258647415e+55 |   2.343651191e+56 | 1.97982268737e+57 |
|  60.3603643243 | 1.96324911546e+56 | 1.70086718267e+55 | 2.35896542233e+56 | 1.99275953682e+57 |
|  60.4604644144 | 1.97605617965e+56 |  1.7091743662e+55 | 2.37435390326e+56 | 2.00575910936e+57 |
|  60.5605645045 | 1.98892523352e+56 | 1.71750806437e+55 | 2.38981686863e+56 | 2.01882160338e+57 |
|  60.6606645946 | 2.00185647281e+56 | 1.72586831682e+55 | 2.40535455365e+56 | 2.03194721756e+57 |
|  60.7607646847 | 2.01485009356e+56 | 1.73425516314e+55 | 2.42096719385e+56 | 2.04513615087e+57 |
|  60.8608647748 | 2.02790629209e+56 | 1.74266864296e+55 | 2.43665502512e+56 |  2.0583886026e+57 |
|  60.9609648649 | 2.04102526498e+56 | 1.75110879585e+55 | 2.45241828369e+56 | 2.07170477228e+57 |
|   61.061064955 | 2.05420720915e+56 | 1.75957566141e+55 | 2.46825720613e+56 | 2.08508485978e+57 |
|   61.161165045 | 2.06745232174e+56 |  1.7680692792e+55 | 2.48417202936e+56 | 2.09852906522e+57 |
|  61.2612651351 | 2.08076080027e+56 | 1.77658968882e+55 | 2.50016299068e+56 | 2.11203758907e+57 |
|  61.3613652252 | 2.09413284246e+56 | 1.78513692981e+55 | 2.51623032768e+56 | 2.12561063204e+57 |
|  61.4614653153 | 2.10756864636e+56 | 1.79371104173e+55 | 2.53237427832e+56 | 2.13924839514e+57 |
|  61.5615654054 |  2.1210684103e+56 | 1.80231206411e+55 | 2.54859508092e+56 |  2.1529510797e+57 |
|  61.6616654955 | 2.13463233289e+56 | 1.81094003649e+55 | 2.56489297411e+56 | 2.16671888731e+57 |
|  61.7617655856 | 2.14826061305e+56 | 1.81959499839e+55 |  2.5812681969e+56 | 2.18055201986e+57 |
|  61.8618656757 | 2.16195344996e+56 | 1.82827698934e+55 | 2.59772098862e+56 | 2.19445067955e+57 |
|  61.9619657658 | 2.17571104309e+56 | 1.83698604882e+55 | 2.61425158897e+56 | 2.20841506884e+57 |
|  62.0620658559 | 2.18953359223e+56 | 1.84572221635e+55 | 2.63086023797e+56 | 2.22244539051e+57 |
|  62.1621659459 |  2.2034212974e+56 |  1.8544855314e+55 | 2.64754717598e+56 | 2.23654184761e+57 |
|   62.262266036 | 2.21737435897e+56 | 1.86327603347e+55 | 2.66431264375e+56 |  2.2507046435e+57 |
|  62.3623661261 | 2.23139297755e+56 | 1.87209376203e+55 | 2.68115688234e+56 | 2.26493398183e+57 |
|  62.4624662162 | 2.24547735407e+56 | 1.88093875653e+55 | 2.69808013316e+56 | 2.27923006652e+57 |
|  62.5625663063 | 2.25962768971e+56 | 1.88981105642e+55 | 2.71508263795e+56 | 2.29359310179e+57 |
|  62.6626663964 | 2.27384418597e+56 | 1.89871070117e+55 | 2.73216463882e+56 | 2.30802329217e+57 |
|  62.7627664865 | 2.28812704461e+56 | 1.90763773019e+55 | 2.74932637821e+56 | 2.32252084246e+57 |
|  62.8628665766 | 2.30247646771e+56 | 1.91659218291e+55 | 2.76656809891e+56 | 2.33708595775e+57 |
|  62.9629666667 |  2.3168926576e+56 | 1.92557409877e+55 | 2.78389004404e+56 | 2.35171884344e+57 |
|  63.0630667568 | 2.33137581691e+56 | 1.93458351716e+55 |  2.8012924571e+56 | 2.36641970521e+57 |
|  63.1631668468 | 2.34592614857e+56 | 1.94362047748e+55 | 2.81877558187e+56 |   2.381188749e+57 |
|  63.2632669369 | 2.36054385578e+56 | 1.95268501913e+55 | 2.83633966256e+56 | 2.39602618111e+57 |
|   63.363367027 | 2.37522914205e+56 |  1.9617771815e+55 | 2.85398494366e+56 | 2.41093220807e+57 |
|  63.4634671171 | 2.38998221113e+56 | 1.97089700397e+55 | 2.87171167002e+56 | 2.42590703673e+57 |
|  63.5635672072 |  2.4048032671e+56 | 1.98004452589e+55 | 2.88952008684e+56 | 2.44095087421e+57 |
|  63.6636672973 | 2.41969251431e+56 | 1.98921978662e+55 | 2.90741043965e+56 | 2.45606392795e+57 |
|  63.7637673874 |  2.4346501574e+56 | 1.99842282552e+55 | 2.92538297434e+56 | 2.47124640564e+57 |
|  63.8638674775 | 2.44967640128e+56 | 2.00765368192e+55 | 2.94343793714e+56 |  2.4864985153e+57 |
|  63.9639675676 | 2.46477145116e+56 | 2.01691239517e+55 | 2.96157557461e+56 | 2.50182046521e+57 |
|  64.0640676577 | 2.47993551254e+56 | 2.02619900457e+55 | 2.97979613367e+56 | 2.51721246396e+57 |
|  64.1641677477 | 2.49516879118e+56 | 2.03551354945e+55 | 2.99809986155e+56 |  2.5326747204e+57 |
|  64.2642678378 | 2.51047149318e+56 | 2.04485606911e+55 |  3.0164870059e+56 | 2.54820744374e+57 |
|  64.3643679279 | 2.52584382487e+56 | 2.05422660287e+55 | 3.03495781464e+56 |  2.5638108434e+57 |
|   64.464468018 | 2.54128599288e+56 | 2.06362518999e+55 | 3.05351253605e+56 | 2.57948512912e+57 |
|  64.5645681081 | 2.55679820415e+56 | 2.07305186977e+55 | 3.07215141877e+56 | 2.59523051095e+57 |
|  64.6646681982 | 2.57238066588e+56 | 2.08250668147e+55 | 3.09087471176e+56 | 2.61104719919e+57 |
|  64.7647682883 | 2.58803358555e+56 | 2.09198966437e+55 | 3.10968266434e+56 | 2.62693540447e+57 |
|  64.8648683784 | 2.60375717096e+56 | 2.10150085772e+55 | 3.12857552618e+56 | 2.64289533769e+57 |
|  64.9649684685 | 2.61955163015e+56 | 2.11104030076e+55 | 3.14755354726e+56 | 2.65892721003e+57 |
|  65.0650685586 | 2.63541717148e+56 | 2.12060803273e+55 | 3.16661697793e+56 | 2.67503123297e+57 |
|  65.1651686486 | 2.65135400357e+56 | 2.13020409287e+55 | 3.18576606886e+56 | 2.69120761826e+57 |
|  65.2652687387 | 2.66736233536e+56 | 2.13982852039e+55 | 3.20500107112e+56 | 2.70745657801e+57 |
|  65.3653688288 | 2.68344237604e+56 | 2.14948135452e+55 | 3.22432223605e+56 | 2.72377832453e+57 |
|  65.4654689189 | 2.69959433511e+56 | 2.15916263446e+55 | 3.24372981537e+56 | 2.74017307047e+57 |
|   65.565569009 | 2.71581842232e+56 |  2.1688723994e+55 | 3.26322406114e+56 | 2.75664102875e+57 |
|  65.6656690991 | 2.73211484775e+56 | 2.17861068854e+55 | 3.28280522574e+56 | 2.77318241259e+57 |
|  65.7657691892 | 2.74848382174e+56 | 2.18837754105e+55 | 3.30247356193e+56 | 2.78979743549e+57 |
|  65.8658692793 |  2.7649255549e+56 |  2.1981729961e+55 | 3.32222932278e+56 | 2.80648631124e+57 |
|  65.9659693694 | 2.78144025815e+56 | 2.20799709287e+55 | 3.34207276171e+56 | 2.82324925393e+57 |
|  66.0660694595 | 2.79802814269e+56 |  2.2178498705e+55 |  3.3620041325e+56 | 2.84008647793e+57 |
|  66.1661695495 | 2.81468941998e+56 | 2.22773136813e+55 | 3.38202368922e+56 | 2.85699819787e+57 |
|  66.2662696396 | 2.83142430183e+56 | 2.23764162493e+55 | 3.40213168637e+56 | 2.87398462875e+57 |
|  66.3663697297 | 2.84823300025e+56 | 2.24758068001e+55 | 3.42232837871e+56 | 2.89104598577e+57 |
|  66.4664698198 | 2.86511572759e+56 | 2.25754857249e+55 | 3.44261402138e+56 | 2.90818248447e+57 |
|  66.5665699099 | 2.88207269646e+56 |  2.2675453415e+55 | 3.46298886985e+56 | 2.92539434066e+57 |
|       66.66667 | 2.89910411977e+56 | 2.27757102613e+55 | 3.48345317994e+56 | 2.94268177043e+57 |
|  66.7667700901 |  2.9162102107e+56 | 2.28762566548e+55 | 3.50400720779e+56 | 2.96004499019e+57 |
|  66.8668701802 | 2.93339118272e+56 | 2.29770929865e+55 | 3.52465120992e+56 | 2.97748421661e+57 |
|  66.9669702703 | 2.95064724958e+56 | 2.30782196471e+55 | 3.54538544315e+56 | 2.99499966666e+57 |
|  67.0670703604 | 2.96797862533e+56 | 2.31796370274e+55 | 3.56621016468e+56 | 3.01259155759e+57 |
|  67.1671704505 | 2.98538552428e+56 |  2.3281345518e+55 |   3.587125632e+56 | 3.03026010694e+57 |
|  67.2672705405 | 3.00286816102e+56 | 2.33833455094e+55 | 3.60813210298e+56 | 3.04800553253e+57 |
|  67.3673706306 | 3.02042675047e+56 | 2.34856373923e+55 | 3.62922983585e+56 | 3.06582805252e+57 |
|  67.4674707207 |  3.0380615078e+56 | 2.35882215571e+55 | 3.65041908913e+56 | 3.08372788528e+57 |
|  67.5675708108 | 3.05577264846e+56 | 2.36910983939e+55 | 3.67170012172e+56 | 3.10170524952e+57 |
|  67.6676709009 | 3.07356038818e+56 | 2.37942682931e+55 | 3.69307319282e+56 | 3.11976036423e+57 |
|   67.767770991 | 3.09142494299e+56 | 2.38977316449e+55 | 3.71453856202e+56 | 3.13789344866e+57 |
|  67.8678710811 |  3.1093665292e+56 | 2.40014888393e+55 | 3.73609648921e+56 | 3.15610472238e+57 |
|  67.9679711712 |  3.1273853634e+56 | 2.41055402663e+55 | 3.75774723465e+56 | 3.17439440524e+57 |
|  68.0680712613 | 3.14548166246e+56 | 2.42098863158e+55 | 3.77949105891e+56 | 3.19276271736e+57 |
|  68.1681713514 | 3.16365564353e+56 | 2.43145273778e+55 | 3.80132822293e+56 | 3.21120987917e+57 |
|  68.2682714414 | 3.18190752405e+56 | 2.44194638417e+55 | 3.82325898795e+56 | 3.22973611136e+57 |
|  68.3683715315 | 3.20023752176e+56 | 2.45246960976e+55 | 3.84528361562e+56 | 3.24834163496e+57 |
|  68.4684716216 | 3.21864585465e+56 |  2.4630224535e+55 | 3.86740236786e+56 | 3.26702667123e+57 |
|  68.5685717117 | 3.23713274102e+56 | 2.47360495433e+55 | 3.88961550698e+56 | 3.28579144175e+57 |
|  68.6686718018 | 3.25569839944e+56 | 2.48421715119e+55 | 3.91192329558e+56 | 3.30463616837e+57 |
|  68.7687718919 | 3.27434304876e+56 | 2.49485908304e+55 | 3.93432599665e+56 | 3.32356107324e+57 |
|   68.868871982 | 3.29306690812e+56 | 2.50553078879e+55 | 3.95682387348e+56 | 3.34256637878e+57 |
|  68.9689720721 | 3.31187019693e+56 | 2.51623230736e+55 | 3.97941718973e+56 | 3.36165230772e+57 |
|  69.0690721622 | 3.33075313491e+56 | 2.52696367767e+55 | 4.00210620938e+56 | 3.38081908306e+57 |
|  69.1691722523 | 3.34971594203e+56 | 2.53772493862e+55 | 4.02489119676e+56 |  3.4000669281e+57 |
|  69.2692723423 | 3.36875883855e+56 | 2.54851612909e+55 |  4.0477724165e+56 | 3.41939606639e+57 |
|  69.3693724324 | 3.38788204505e+56 |   2.559337288e+55 | 4.07075013367e+56 | 3.43880672183e+57 |
|  69.4694725225 | 3.40708578235e+56 | 2.57018845422e+55 | 4.09382461358e+56 | 3.45829911857e+57 |
|  69.5695726126 | 3.42637027157e+56 | 2.58106966662e+55 | 4.11699612192e+56 | 3.47787348103e+57 |
|  69.6696727027 |  3.4457357341e+56 | 2.59198096406e+55 | 4.14026492471e+56 | 3.49753003396e+57 |
|  69.7697727928 | 3.46518239161e+56 |  2.6029223854e+55 | 4.16363128831e+56 | 3.51726900234e+57 |
|  69.8698728829 | 3.48471046609e+56 |  2.6138939695e+55 | 4.18709547942e+56 |  3.5370906115e+57 |
|   69.969972973 | 3.50432017976e+56 | 2.62489575518e+55 | 4.21065776508e+56 | 3.55699508701e+57 |
|  70.0700730631 | 3.52401175515e+56 |  2.6359277813e+55 | 4.23431841268e+56 | 3.57698265474e+57 |
|  70.1701731532 | 3.54378541508e+56 | 2.64699008666e+55 | 4.25807768993e+56 | 3.59705354085e+57 |
|  70.2702732432 | 3.56364138262e+56 | 2.65808271008e+55 | 4.28193586487e+56 | 3.61720797176e+57 |
|  70.3703733333 | 3.58357988116e+56 | 2.66920569039e+55 | 4.30589320593e+56 | 3.63744617425e+57 |
